,x,y,dx1966,dy1966,dx1980,dy1980,dx1990,dy1990,dx2000,dy2000,dx2010,dy2010,dx2020,dy2020
10500,128.0,37.3500000000001,0.40601116533702,-0.12985290308770203,0.49456038766899724,-0.11770895033080109,0.59215366249299,-0.1294651965241016,0.5923725704490153,-0.06962539672409918,0.6333705310009918,-0.09468041980920106,0.6440947812639877,-0.09565263788220335
10501,128.05,37.3500000000001,0.37927087885597643,-0.1310094845807015,0.4660028803419891,-0.11383069941889801,0.5619370608809788,-0.1266388875403024,0.5713774484199803,-0.06932576296230053,0.6135977646179924,-0.09585606610639985,0.6245348487630054,-0.09615780014770081
10502,128.1,37.3500000000001,0.35125196203802034,-0.12947812785059654,0.4310954155690183,-0.10718792370609975,0.523476014495003,-0.12018885456670603,0.5329769617650015,-0.06373546367949956,0.57428924223899,-0.0906562088254006,0.586922196919005,-0.09103326966339864
10503,128.15,37.3500000000001,0.3234191154749908,-0.1267751962475998,0.39443808935399716,-0.1032979181315028,0.48184418174199095,-0.1181123602812022,0.49121707107599377,-0.06371541442620554,0.5314877729429952,-0.09147373310800333,0.5440442212549783,-0.09188664940410263
10504,128.2,37.3500000000001,0.2968124610059988,-0.12229170244680176,0.3590451587770076,-0.10242236333500188,0.4413468408150152,-0.12065061217069939,0.45055634177901993,-0.07039477917320625,0.489985105458004,-0.09970737581050315,0.5018198210420053,-0.10039451051489579
10505,128.25,37.3500000000001,0.2721644353800059,-0.11502802932849931,0.32535093538498927,-0.10279321809360198,0.401590941031003,-0.12559794266639557,0.41014775234501144,-0.08133725950310122,0.4488343420210015,-0.11188649431120723,0.46083433746400715,-0.11257112527709978
10506,128.3,37.3500000000001,0.249737610298979,-0.10650442425809814,0.2914838459209932,-0.10341507862899846,0.3617325543789889,-0.13077773952500138,0.3694560901929833,-0.09211173896570557,0.4068893818919719,-0.1236431814573038,0.41901394386499646,-0.12404782519120516
10507,128.35,37.3500000000001,0.22343498811400764,-0.10069965633320521,0.25503070636500524,-0.10507843694289676,0.32022664137900847,-0.13584822985490064,0.32837186715900657,-0.10262957557859664,0.3648865547069988,-0.13500025627210022,0.3779503364050072,-0.1359398790354973
10508,128.4,37.3500000000001,0.19560387854900796,-0.09650709443830863,0.21730901212600884,-0.10736541716670445,0.2780555091679844,-0.14078907225080428,0.28645798673599643,-0.1124236136231005,0.3222266783379837,-0.14577050787130474,0.33539870501499536,-0.1472327409287999
10509,128.45,37.3500000000001,0.17125468294099733,-0.09538483557300026,0.180992329323999,-0.11196003929610043,0.236467482763004,-0.14686318324530134,0.2447774625020145,-0.12231337865989644,0.2797970427170071,-0.15616433918550143,0.29183660236699893,-0.15835503654730587
10510,128.5,37.3500000000001,0.14709372689100064,-0.09884468653380196,0.14503193636699052,-0.12010157413430278,0.195266506720003,-0.1552848065584982,0.20375576097799808,-0.13299884597009992,0.23734713536998697,-0.1664072216845014,0.24972891679701092,-0.16924595585150115
10511,128.55,37.3500000000001,0.12284333168500439,-0.10293499240830783,0.10988871991099813,-0.129269166956,0.15536131912799078,-0.1641461124971002,0.16288972647799937,-0.14406566729009995,0.195584686808985,-0.17710211570960155,0.2081952927910038,-0.1806836161475971
10512,128.6,37.3500000000001,0.10254854226499788,-0.10669473949189978,0.0836940252949887,-0.1361583260453969,0.11931326677600396,-0.17125466254339727,0.12343783699600408,-0.15463067290259858,0.1543917716320209,-0.18750751809799482,0.1666131623269962,-0.19175281308199743
10513,128.65,37.3500000000001,0.08399885152797992,-0.11079884672820128,0.060220808941977566,-0.14523132886589707,0.08524992287399868,-0.17864097047060312,0.08563101352899594,-0.16535925722439515,0.11380487130398365,-0.19778592432339792,0.1248001402079808,-0.20271654763710245
10514,128.7,37.3500000000001,0.06676664249502551,-0.11551274682030055,0.0375705032370206,-0.15596058614970332,0.05231992484800685,-0.18582339195840092,0.047862602883014915,-0.17568479445839813,0.07371774405399378,-0.20779238871649852,0.08363721141500946,-0.21331871914130573
